Entity,Code,Year,Oil (tWh),Gas (tWh),Coal (tWh),Nuclear (tWh),Hydropower (tWh),Other renewables (tWh)
Azerbaijan,AZE,2006,55.89378,95.16918485,0.0374486,0,6.626315789,0
Azerbaijan,AZE,2007,52.61412,83.79283459,0.014426003,0,6.221052632,0
Azerbaijan,AZE,2008,41.759841,95.86635336,0.081203742,0,5.873684211,0
Azerbaijan,AZE,2009,38.519723,81.8566764,0.047929511,0,6.074736842,0.005526316
Azerbaijan,AZE,2010,37.41066178,77.8129096,0.006118192,0,9.069210526,0.001315789
Azerbaijan,AZE,2011,46.367647,85.21937776,0.040368109,0,7.041578947,0
Azerbaijan,AZE,2012,48.47384,89.43554221,0.006341653,0,4.792105263,0
Azerbaijan,AZE,2013,52.833927,89.83243569,0.034137764,0,3.918684211,0.180526316
Azerbaijan,AZE,2014,51.71179814,98.54446055,0.019291513,0,3.420263158,0.233890415
Azerbaijan,AZE,2015,52.72244514,111.465525,0.004115537,0,4.309210526,0.263421053
Azerbaijan,AZE,2016,53.65417747,109.304525,0.004126812,0,5.155,0.439342105
Bangladesh,BGD,1965,,0,0,0,0,0
Bangladesh,BGD,1966,,0,0,0,0,0
Bangladesh,BGD,1967,,0,0,0,0,0
Bangladesh,BGD,1968,,0,0,0,0,0
Bangladesh,BGD,1969,,0,0,0,0,0
Bangladesh,BGD,1970,,0,0,0,0,0
Bangladesh,BGD,1971,7.86188,0,0,0,0,0
Bangladesh,BGD,1972,9.71105,4.39614,1.08698632,0,0.460526316,0
Bangladesh,BGD,1973,11.01361,6.08249,1.41251002,0,0.871052632,0
Bangladesh,BGD,1974,11.42066,6.68725,1.25556317,0,0.639473684,0
Bangladesh,BGD,1975,13.32798,6.72214,1.45319176,0,1.147368421,0
Bangladesh,BGD,1976,14.4212,8.85043,1.43575839,0,1.3,0
Bangladesh,BGD,1977,14.21186,9.87387,1.49970013,0,1.15,0
Bangladesh,BGD,1978,15.10737,10.89731,1.45319176,0,1.331578947,0
Bangladesh,BGD,1979,16.73557,12.53714,1.08118295,0,1.544736842,0
Bangladesh,BGD,1980,18.89875,14.11882,1.4443297,0,1.534210526,0
Bangladesh,BGD,1981,19.48025,14.80480382,1.48477884,0,1.644736842,0
Bangladesh,BGD,1982,19.1895,19.22105161,1.79867254,0,1.376315789,0
Bangladesh,BGD,1983,17.16588,21.38768056,1.01798553,0,1.742105263,0
Bangladesh,BGD,1984,17.31707,24.68652874,0.40738727,0,2.360526316,0
Bangladesh,BGD,1985,19.3058,28.03576364,0.56964903,0,1.944736842,0
Bangladesh,BGD,1986,20.8177,31.61322074,0.86029436,0,1.184210526,0
Bangladesh,BGD,1987,20.4688,37.14390421,1.35437165,0,1.360526316,0
Bangladesh,BGD,1988,20.52695,43.71788917,1.39506502,0,1.776315789,0
Bangladesh,BGD,1989,22.35286,46.21647768,1.45319176,0,2.421052632,0
Bangladesh,BGD,1990,21.6318,49.74354806,3.27258896,0,2.326315789,0
Bangladesh,BGD,1991,20.02686,51.22847433,1.04630458,0,2.205263158,0
Bangladesh,BGD,1992,22.36449,55.86405255,0.98236284,0,2.094736842,0
Bangladesh,BGD,1993,25.13243,62.5328831,0.36620544,0,1.6,0
Bangladesh,BGD,1994,26.13261,66.32077885,0.34295707,0,2.228947368,0
Bangladesh,BGD,1995,34.11079,73.32156897,3.73179951,0,0.978947368,0
Bangladesh,BGD,1996,34.7737,78.69516443,2.04610079,0,1.944736842,0
Bangladesh,BGD,1997,39.87927,77.35547047,3.75505951,0,1.892105263,0
Bangladesh,BGD,1998,44.11259,83.58860409,1.08117132,0,2.276315789,0
Bangladesh,BGD,1999,39.20473,91.13475635,0.53477066,0,2.192105263,0
Bangladesh,BGD,2000,38.65812,98.50603706,3.83643462,0,1.971052632,0.002658161
Bangladesh,BGD,2001,46.01991,110.3054212,4.06894158,0,2.613157895,0.002658161
Bangladesh,BGD,2002,46.08738726,116.0465434,4.2491368,0,1.971052632,0.005316321
Bangladesh,BGD,2003,47.78817009,124.8256883,4.06312658,0,1.971052632,0.007974482
Bangladesh,BGD,2004,44.84732688,134.1976182,4.06894158,0,1.971052632,0.010632642
Bangladesh,BGD,2005,45.0631099,144.2364311,5.59190171,0,1.971052632,0.015948963
Bangladesh,BGD,2006,45.62195466,156.1988311,5.4814516,0,1.971052632,0.031897927
Bangladesh,BGD,2007,43.1348559,166.7800423,7.19039869,0,1.971052632,0.058479532
Bangladesh,BGD,2008,43.84828662,178.0903789,7.45779565,0,2.5,0.058479532
Bangladesh,BGD,2009,40.96847765,203.8671272,9.00399252,0,1.097368421,0.102684742
Bangladesh,BGD,2010,45.5348227,209.3805318,9.40507633,0,1.918421053,0.150053163
Bangladesh,BGD,2011,59.12719912,212.9520611,8.48084023,0,2.294736842,0.210579479
Bangladesh,BGD,2012,63.29797298,232.0278804,10.49206265,0,2.044736842,0.289541413
Bangladesh,BGD,2013,61.53978447,238.732278,11.21319243,0,1.916786126,0.368421053
Bangladesh,BGD,2014,66.89277004,250.3627185,9.03887089,0,1.490666942,0.392105263
Bangladesh,BGD,2015,72.03510684,281.157896,8.057935234,0,2.363543303,0.487880059
Bangladesh,BGD,2016,76.54948506,288.0540485,9.451495421,0,2.327980513,0.56392064
Belarus,BLR,1985,295.3499096,93.87191399,25.11237988,0,0.05815,0
Belarus,BLR,1986,348.9446115,95.66586039,27.47188591,0,0.05815,0
Belarus,BLR,1987,345.1374627,107.9865492,26.71053959,0,0.05815,0
Belarus,BLR,1988,334.3260036,125.0346816,28.61634615,0,0.05815,0
Belarus,BLR,1989,313.0428595,131.6688986,28.09226911,0,0.05815,0
Belarus,BLR,1990,289.4598148,140.2888676,24.71020285,0,0.05815,0
Belarus,BLR,1991,279.8901829,146.8215405,23.47315464,0,0.05815,0
Belarus,BLR,1992,238.44989,170.5038899,19.55019282,0,0.05815,0
Belarus,BLR,1993,168.90249,158.1944839,16.79005655,0,0.05815,0
Belarus,BLR,1994,137.31541,138.2918329,11.76375663,0,0.05815,0
Belarus,BLR,1995,124.39448,125.0346816,11.06991083,0,0.05815,0
Belarus,BLR,1996,122.2313,131.6688986,13.43456895,0,0.04652,0
Belarus,BLR,1997,106.49591,150.6125216,14.15712922,0,0.05815,0
Belarus,BLR,1998,100.55298,152.5080122,12.5638117,0,0.06978,0.260387812
Belarus,BLR,1999,92.21427,155.351248,11.65645572,0,0.04652,0.271468144
Belarus,BLR,2000,90.92334,164.8174182,11.57172554,0,0.05815,0
Belarus,BLR,2001,88.84157,163.8696729,8.308523856,0,0.08141,0
Belarus,BLR,2002,92.52828,168.6083994,7.837448191,0,0.06978,0
Belarus,BLR,2003,94.59842,165.7651635,7.376771581,0,0.06978,0
Belarus,BLR,2004,94.41234,187.5520224,7.225938039,0,0.03489,0.002658161
Belarus,BLR,2005,87.50412,192.2907488,7.97985377,0,0.094736842,0.002631579
Belarus,BLR,2006,102.36726,196.2586186,7.144689956,0,0.092105263,0.007894737
Belarus,BLR,2007,93.28423,197.0353552,8.080224094,0,0.092105263,0.039473684
Belarus,BLR,2008,91.97004,201.7904991,7.532653863,0,0.102631579,0.089473684
Belarus,BLR,2009,107.85662,168.6560502,7.176777276,0,0.118421053,0.160526316
Belarus,BLR,2010,86.93425,206.6214222,7.507348835,0,0.118421053,0.223684211
Belarus,BLR,2011,99.98311,191.5508367,9.018614864,0,0.110526316,0.260526316
Belarus,BLR,2012,121.48698,193.9018859,9.19935326,0,0.189473684,0.265789474
Belarus,BLR,2013,82.99168,194.0733363,10.00182513,0,0.363157895,0.337894737
Belarus,BLR,2014,94.51701,192.0396124,9.155477787,0,0.318421053,0.339473684
Belarus,BLR,2015,89.62895181,162.9595384,7.748474767,0,0.281578947,0.397368421
Belarus,BLR,2016,87.65111148,178.0810864,9.054196345,0,0.282350397,0.798759112
Belgium,BEL,1965,185.3822,0.735,222.9371546,0,0.715789474,0
Belgium,BEL,1966,189.06891,1.3265,203.3709941,0.015789474,0.786842105,0
Belgium,BEL,1967,208.65383,5.0555,199.5972506,0.247368421,0.626315789,0
Belgium,BEL,1968,242.53202,12.299,206.0641782,0.160526316,0.642105263,0
Belgium,BEL,1969,279.73639,25.335,200.6903514,0.057894737,0.605263158,0
Belgium,BEL,1970,304.83393,39.75175,189.1344927,0.15,0.647368421,0
Belgium,BEL,1971,312.32365,54.81475,156.6169524,0,0.352631579,0
Belgium,BEL,1972,338.14225,69.1135,149.5834419,0.028947368,0.473684211,0
Belgium,BEL,1973,355.42443,83.07225,125.5278178,0.2,0.45,0.305263158
Belgium,BEL,1974,312.55625,97.35675,134.2674401,0.389473684,0.631578947,0.284210526
Belgium,BEL,1975,295.44852,96.19475,100.2789675,17.85263158,0.481578947,0.218421053
Belgium,BEL,1976,308.03218,101.6115,104.5037722,26.41052632,0.286842105,0.15
Belgium,BEL,1977,303.01965,99.9695,105.9952703,31.41842105,0.589473684,0.65
Belgium,BEL,1978,323.29074,99.1245,108.5440579,32.92894737,0.586842105,0.684210526
Belgium,BEL,1979,321.42994,108.30525,120.9353178,30.01842105,0.615789474,0.828947368
Belgium,BEL,1980,297.34421,103.6315,121.9145065,33.02368421,0.731578947,0.789473684
Belgium,BEL,1981,272.47927,95.5805,126.2925644,33.83947368,1.002631579,0.765789474
Belgium,BEL,1982,257.91851,79.68625,126.4905106,41.22105263,0.876315789,0.121052632
Belgium,BEL,1983,233.49551,82.80875,107.9401262,63.43684211,0.884210526,0.057894737
Belgium,BEL,1984,225.54059,85.4505,125.1785374,73.00789474,0.923684211,0.063157895
Belgium,BEL,1985,228.69232,85.864,124.8266889,91.05526316,0.755263158,0.139473684
Belgium,BEL,1986,258.94195,77.095,106.5094612,103.6684211,0.902631579,0.313157895
Belgium,BEL,1987,260.8609,85.0165,105.993144,110.4394737,1.128947368,0.389473684
Belgium,BEL,1988,268.94375,83.906,107.1084978,113.4263158,0.944736842,0.494736842
Belgium,BEL,1989,263.98937,93.24425,112.5345232,108.4657895,0.802631579,0.521052632
Belgium,BEL,1990,277.42202,95.006,123.241947,112.4263158,0.7,0.760526316
Belgium,BEL,1991,298.83285,101.58225,117.038505,112.7921053,0.602631579,0.807894737
Belgium,BEL,1992,305.53173,105.24825,107.156494,114.3578947,0.897368421,0.726315789
Belgium,BEL,1993,300.77506,109.399,98.77359,110.3342105,0.668421053,0.665789474
Belgium,BEL,1994,325.62837,112.49225,104.287373,106.9052632,0.910526316,0.668421053
Belgium,BEL,1995,322.151,123.40525,100.62276,108.8315789,0.889473684,0.868421053
Belgium,BEL,1996,350.97014,137.41625,96.071941,114.0421053,0.628947368,0.847368421
Belgium,BEL,1997,360.1811,131.0085,92.817867,124.7578947,0.802631579,0.744736842
Belgium,BEL,1998,364.00737,145.07575,93.638945,121.4868421,1.023684211,0.973684211
Belgium,BEL,1999,350.16767,155.08475,82.1078,128.9921053,0.897368421,1.339473684
Belgium,BEL,2000,359.7159,155.47625,93.058608,126.7289474,1.210526316,1.536842105
Belgium,BEL,2001,360.13458,153.28075,86.095727,121.9710526,1.160526316,1.668421053
Belgium,BEL,2002,369.10131,155.5855,74.484335,124.6315789,0.947368421,2.047368421
Belgium,BEL,2003,391.61699,167.49525,69.937005,124.6815789,0.65,2.486842105
Belgium,BEL,2004,391.89611,169.449,68.241351,124.5052632,0.834210526,3.105263158
Belgium,BEL,2005,391.04712,171.2845,60.149197,125.25,0.757894737,4.784210526
Belgium,BEL,2006,393.23356,174.4805,57.590597,122.75,0.944736842,6.823684211
Belgium,BEL,2007,401.97932,173.61875,51.406926,126.9131579,1.023684211,8.15
Belgium,BEL,2008,418.0985,172.56775,52.901381,119.9157895,1.078947368,10.54736842
Belgium,BEL,2009,366.86835,175.74975,36.486799,124.2684211,0.863157895,13.45
Belgium,BEL,2010,380.38241,197.61475,43.762527,126.1684211,0.821052632,16.26842105
Belgium,BEL,2011,354.99412,165.0672183,40.845723,126.9315789,0.515789474,21.52894737
Belgium,BEL,2012,344.62016,167.0067093,37.393939,106.0394737,0.939473684,26.58157895
Belgium,BEL,2013,350.58635,164.9108253,38.884905,112.2210526,1,29.72368421
Belgium,BEL,2014,345.53893,144.333837,38.759301,88.69210526,0.768421053,31.37105263
Belgium,BEL,2015,360.04154,158.2035851,37.019453,68.69131316,0.836842105,37.23157895
Belgium,BEL,2016,369.4765437,161.4905471,34.63860592,114.5526,1.027318126,36.71322368
Brazil,BRA,1965,172.62409,0.522149697,20.17805,0,63.09275,0
Brazil,BRA,1966,188.01058,0.610609454,21.8644,0,69.01242,0
Brazil,BRA,1967,194.13959,0.690254165,22.59709,0,72.18741,0
Brazil,BRA,1968,233.15824,0.729483696,22.23656,0,75.54848,0
Brazil,BRA,1969,255.46458,0.768816327,24.81842,0,80.85176,0
Brazil,BRA,1970,291.2075581,0.8247996,28.34479561,0,104.7394737,1.354451316
Brazil,BRA,1971,321.3791915,1.29905937,28.53244036,0,113.6815789,1.666829605
Brazil,BRA,1972,370.0881584,1.783629135,30.03591174,0,133.3710526,1.88571102
Brazil,BRA,1973,454.5711256,2.04137901,29.5185605,0,152.3421053,1.975790461
Brazil,BRA,1974,488.9959378,3.928108095,31.31228194,0,172.8394737,2.066188947
Brazil,BRA,1975,504.2763924,4.26833793,37.22524783,0,190.2289474,2.28204625
Brazil,BRA,1976,545.9571386,4.917867615,39.72639494,0,218.1921053,2.274572961
Brazil,BRA,1977,563.3543002,6.134447025,50.38603691,0,246,2.939067007
Brazil,BRA,1978,620.827175,8.072726085,57.93501476,0,270.3842105,3.505115987
Brazil,BRA,1979,658.3960284,8.84597571,62.92865975,0,306.7894737,4.673735263
Brazil,BRA,1980,639.3841014,10.34092499,68.64476197,0,339.2289474,4.751337533
Brazil,BRA,1981,608.0144719,9.2789955,67.15785672,0,344.1184211,4.930586513
Brazil,BRA,1982,625.4688149,13.25865357,70.99180348,0,371.4,5.732827566
Brazil,BRA,1983,607.1650275,17.92908131,79.83681,0,398.6184211,7.853828816
Brazil,BRA,1984,627.2785168,20.86742988,98.59130966,4.323684211,438.4026316,7.504418125
Brazil,BRA,1985,649.1852949,26.17707731,116.5480431,8.897368421,469.4078947,8.071383128
Brazil,BRA,1986,732.0676567,30.49696521,117.9925042,0.378947368,480.05,8.405085326
Brazil,BRA,1987,752.2560418,34.04360349,123.5547914,2.560526316,488.4210526,9.383413986
Brazil,BRA,1988,769.5015815,34.27042338,126.2678338,1.6,523.9289474,8.788904721
Brazil,BRA,1989,782.2891691,35.13646296,125.2914789,4.815789474,538.6578947,8.955690365
Brazil,BRA,1990,761.4997701,31.98987311,111.6207904,5.886842105,543.9684211,10.15542763
Brazil,BRA,1991,773.2376625,33.25651785,127.9635419,3.794736842,573.1105263,10.52529622
Brazil,BRA,1992,827.1529466,37.67374242,124.1800143,4.628947368,587.7447368,12.97200194
Brazil,BRA,1993,859.3366433,44.13233569,127.9362688,1.163157895,618.5921053,13.11562377
Brazil,BRA,1994,916.9384907,48.19736052,131.3316494,0.144736842,638.6973684,14.17953592
Brazil,BRA,1995,955.4054777,53.19413052,137.7298224,6.628947368,668.1710526,14.72036971
Brazil,BRA,1996,1014.477956,58.60715627,142.1191353,6.386842105,699.3921053,17.77555165
Brazil,BRA,1997,1075.353518,63.68954047,142.9712617,8.339473684,734.1368421,19.42881842
Brazil,BRA,1998,1113.811302,66.74725817,140.0402208,8.592105263,767.0236842,19.76377108
Brazil,BRA,1999,1126.163626,79.20442304,141.8077968,10.46578947,771.0526316,22.04737442
Brazil,BRA,2000,1097.518097,98.69481849,151.1814893,15.91052632,801.0605263,20.67463947
Brazil,BRA,2001,1117.58044,124.9505919,148.7880045,37.57631579,704.9368421,23.75080789
Brazil,BRA,2002,1107.932019,147.6302824,144.0103916,36.41052632,752.8736842,27.07143938
Brazil,BRA,2003,1073.143682,165.2349595,149.4187289,35.15263158,804.2526316,31.46174474
Brazil,BRA,2004,1116.399549,196.5096594,156.6568869,30.55526316,844.2023864,32.98962028
Brazil,BRA,2005,1151.287514,204.6927666,151.0846026,25.93421053,888.0438788,36.01010336
Brazil,BRA,2006,1163.278473,215.2966799,148.9739738,36.195,917.9091053,39.48927895
Brazil,BRA,2007,1250.144122,221.7226423,157.8717215,32.49936842,984.25032,49.13234304
Brazil,BRA,2008,1351.559963,260.9712052,160.1323555,36.75942105,972.5168421,54.49127759
Brazil,BRA,2009,1360.265576,210.1998023,129.2071603,34.09736842,1028.915961,62.83486321
Brazil,BRA,2010,1474.883719,280.455845,168.1976407,38.21883105,1061.288982,88.74157394
Brazil,BRA,2011,1533.553588,279.5064319,179.6697005,41.20888421,1127.191894,91.94576523
Brazil,BRA,2012,1562.017259,331.3033433,177.7964094,42.20631579,1093.005725,106.1751546
Brazil,BRA,2013,1676.795265,390.3527991,191.6434946,40.65707895,1028.926353,123.8211348
Brazil,BRA,2014,1751.355826,413.4661731,203.7663697,40.46963811,982.7343697,154.23884
Brazil,BRA,2015,1705.166972,436.6646207,205.5617635,38.77408589,946.6916005,186.0841252
Brazil,BRA,2016,1614.519682,383.0946393,192.1135858,41.78291374,1011.199884,220.916153
Bulgaria,BGR,1965,43.05426,0.63965,69.73348,0,5.26839,0
Bulgaria,BGR,1966,49.14838,0.95366,71.90829,0,5.29165,0
Bulgaria,BGR,1967,61.82508,2.89587,78.08382,0,5.32654,0
Bulgaria,BGR,1968,73.269,4.44266,84.82922,0,3.43085,0
Bulgaria,BGR,1969,89.96968,4.61711,85.28279,0,4.83808,0
Bulgaria,BGR,1970,104.50718,4.16354,93.28423,0,5.66381,0
Bulgaria,BGR,1971,115.00907,2.8765,92.07471,0,5.72196,0
Bulgaria,BGR,1972,119.57966,1.938,94.9008,0,5.51262,0
Bulgaria,BGR,1973,126.17387,1.9525,95.63349,0,6.76866,0
Bulgaria,BGR,1974,131.23292,4.2545,94.00529,2.4423,5.47773,0
Bulgaria,BGR,1975,139.15295,11.29875,98.55262,6.72214,6.45465,0
Bulgaria,BGR,1976,144.57253,19.76075,91.86537,13.13027,7.76884,0
Bulgaria,BGR,1977,150.34101,25.2155,91.49321,15.49116,9.26911,0
Bulgaria,BGR,1978,154.85345,26.90025,97.55244,15.56094,7.65254,0
Bulgaria,BGR,1979,159.63338,28.7795,100.58787,16.25874,8.7225,0
Bulgaria,BGR,1980,162.49436,36.9915,105.50736,16.23548,9.75757,0
Bulgaria,BGR,1981,144.87491,40.23925,107.13556,24.00432,9.51334,0
Bulgaria,BGR,1982,140.30432,44.528,112.55514,28.28416,8.01307,0
Bulgaria,BGR,1983,135.30342,46.7895,112.12483,32.42444,8.81554,0
Bulgaria,BGR,1984,129.87221,49.195,112.29928,33.51766,8.57131,0
Bulgaria,BGR,1985,120.51006,53.658,117.20714,34.56436,5.87315,0
Bulgaria,BGR,1986,127.01123,53.2855,120.47517,31.77316,6.11738,0
Bulgaria,BGR,1987,122.01033,59.423,120.3705,32.72682,6.67562,0
Bulgaria,BGR,1988,129.4419,57.7245,112.13646,42.19364,6.82681,0
Bulgaria,BGR,1989,126.12735,59.42325,114.45083,38.33248,7.07104,0
Bulgaria,BGR,1990,78.94444,63.0175,101.374058,38.59997,4.95438,0
Bulgaria,BGR,1991,50.67191,53.2195,89.521925,34.69229,6.43139,0
Bulgaria,BGR,1992,45.65938,47.12125,87.878606,30.40082,5.41958,0
Bulgaria,BGR,1993,52.77694,43.84575,94.636799,36.77406,5.10557,0
Bulgaria,BGR,1994,51.84654,43.86275,88.069338,40.3561,3.86116,0
Bulgaria,BGR,1995,56.57995,52.93925,88.635719,45.42678,6.09412,0
Bulgaria,BGR,1996,49.92759,54.08425,89.912693,47.58996,7.68743,0
Bulgaria,BGR,1997,49.39261,43.14725,91.131517,46.72934,7.231742632,0
Bulgaria,BGR,1998,51.56742,36.1015,87.220348,44.48475,8.14576,0.005263158
Bulgaria,BGR,1999,47.86908,31.2785,75.463581,41.62377,7.247618421,0.076315789
Bulgaria,BGR,2000,47.7993,34.06825,74.814627,47.84582,6.304571053,0.039473684
Bulgaria,BGR,2001,49.11349,28.63925,84.250046,51.46275,3.428484737,0
Bulgaria,BGR,2002,49.05534,25.393,77.345315,53.21888,5.775454737,0
Bulgaria,BGR,2003,51.45112,26.833,85.209521,52.5676,7.797370526,0
Bulgaria,BGR,2004,49.98574,26.19875,83.975578,51.12548,8.151192105,0.002631579
Bulgaria,BGR,2005,56.19616,32.664,80.18885,48.56688,11.20789474,0.013157895
Bulgaria,BGR,2006,57.82436,33.657,81.009928,51.29736842,10.50263158,0.052631579
Bulgaria,BGR,2007,56.27757,33.919,91.455994,38.53421053,7.576315789,0.123684211
Bulgaria,BGR,2008,55.50999,33.92125,87.819293,41.48684211,7.563157895,0.363157895
Bulgaria,BGR,2009,49.91596,24.26375,74.437815,40.14736842,9.134210526,0.652631579
Bulgaria,BGR,2010,45.18255,26.72275,80.145819,40.12894737,13.30789474,1.923684211
Bulgaria,BGR,2011,43.98466,30.5945,94.339071,42.93157895,7.676315789,2.678947368
Bulgaria,BGR,2012,45.39189,28.51225,80.612182,41.53947368,8.489473684,5.528947368
Bulgaria,BGR,2013,42.07734,27.544,68.94264,37.29268947,10.73684211,7.486842105
Bulgaria,BGR,2014,44.92669,27.3615,74.391295,41.75434474,12.11842105,7.323684211
Bulgaria,BGR,2015,50.89288,30.0035,76.981296,40.47131579,14.89736842,8.176315789
Bulgaria,BGR,2016,52.52724139,31.2505,66.80923978,41.51537632,10.13821526,8.318125
CIS,,1965,,0,0,0,0,0
CIS,,1966,,0,0,0,0,0
CIS,,1967,,0,0,0,0,0
CIS,,1968,,0,0,0,0,0
CIS,,1969,,0,0,0,0,0
CIS,,1970,,0,0,0,0,0
CIS,,1971,,0,0,0,0,0
CIS,,1972,,0,0,0,0,0
CIS,,1973,,0,0,0,0,0
CIS,,1974,,0,0,0,0,0
CIS,,1975,,0,0,0,0,0
CIS,,1976,,0,0,0,0,0
CIS,,1977,,0,0,0,0,0
CIS,,1978,,0,0,0,0,0
CIS,,1979,,0,0,0,0,0
CIS,,1980,,0,0,0,0,0
CIS,,1981,,0,0,0,0,0
CIS,,1982,,0,0,0,0,0
CIS,,1983,,0,0,0,0,0
CIS,,1984,,0,0,0,0,0
CIS,,1985,4619.799275,5401.177817,3764.412474,415.50501,540.55077,0
CIS,,1986,4673.74003,5570.700113,3858.277428,396.53648,542.00452,0
CIS,,1987,4701.888422,5842.556335,3907.483194,472.25941,545.72612,0
CIS,,1988,4641.890599,6161.799821,3821.611931,556.91418,573.28922,0
CIS,,1989,4627.333257,6288.707428,3651.987213,537.45719,551.0294,0
CIS,,1990,4641.154478,6582.373074,3563.483728,511.88282,580.83943,0.171052632
CIS,,1991,4461.870626,6616.46934,3219.26914,514.96477,589.7908058,0.171052632
CIS,,1992,4054.669868,6277.932467,3088.161988,510.19647,589.8145958,0.165789474
CIS,,1993,3216.525899,6118.135842,2762.189958,512.90626,617.5878547,0.157894737
CIS,,1994,2760.370793,5697.664134,2426.416855,439.69541,627.7693953,0.160526316
CIS,,1995,2446.951297,5492.116233,2231.410605,448.18531,608.5346353,0.155263158
CIS,,1996,2118.562703,5579.256863,2070.324561,502.68349,545.6964321,0.15
CIS,,1997,2084.542222,5217.533429,1977.508555,499.11308,547.3267368,0.15
CIS,,1998,2014.771168,5327.276051,1878.24614,476.44621,564.3689474,0.426310193
CIS,,1999,2000.243765,5391.688197,1887.65244,510.83612,573.9350747,0.432074205
